-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.79,75.36,-41.12,-32.52,-38.45,-0.32
-44.67,75.37,-41.11,-32.47,-38.63,-0.33
-44.20,75.40,-41.09,-32.36,-39.28,-0.36
-43.54,75.45,-41.10,-32.25,-40.16,-0.39
-42.85,75.51,-41.11,-32.14,-41.07,-0.42
-42.26,75.56,-41.13,-32.06,-41.85,-0.44
-41.91,75.59,-41.14,-32.02,-42.30,-0.45
-42.16,75.57,-41.10,-32.02,-42.00,-0.44
-41.79,75.62,-40.99,-31.88,-42.70,-0.46
-41.36,75.69,-40.89,-31.74,-43.64,-0.47
-41.36,75.69,-40.89,-31.74,-43.64,-0.47
-40.53,75.82,-40.73,-31.51,-45.60,-0.48
-40.24,75.88,-40.67,-31.43,-46.31,-0.49
-40.24,75.88,-40.67,-31.43,-46.31,-0.49
-40.21,75.89,-40.66,-31.42,-46.34,-0.49
-39.82,75.98,-40.50,-31.28,-46.96,-0.48
-39.40,76.11,-40.34,-31.14,-47.84,-0.46
-38.98,76.25,-40.18,-31.01,-48.82,-0.45
-38.62,76.39,-40.04,-30.90,-49.77,-0.44
-38.33,76.50,-39.93,-30.81,-50.53,-0.43
-38.28,76.53,-39.92,-30.80,-50.70,-0.43
-38.00,76.59,-39.79,-30.70,-50.97,-0.41
-37.62,76.74,-39.62,-30.58,-51.73,-0.38
-37.26,76.91,-39.45,-30.47,-52.62,-0.36
-36.94,77.08,-39.30,-30.38,-53.51,-0.34
-36.69,77.21,-39.18,-30.31,-54.25,-0.32
-36.51,77.30,-39.11,-30.25,-54.81,-0.31
-36.53,77.23,-39.12,-30.26,-54.41,-0.31
-36.12,77.22,-39.01,-30.15,-54.99,-0.28
-35.70,77.15,-38.95,-30.06,-55.75,-0.25
-35.30,77.06,-38.91,-29.98,-56.56,-0.23
-34.96,76.97,-38.89,-29.91,-57.31,-0.21
-34.72,76.91,-38.87,-29.87,-57.86,-0.19
-34.86,76.99,-38.85,-29.88,-57.39,-0.20
-34.50,76.99,-38.73,-29.79,-57.87,-0.17
-34.14,76.93,-38.66,-29.70,-58.54,-0.14
-33.81,76.83,-38.62,-29.63,-59.29,-0.11
-33.53,76.73,-38.60,-29.57,-59.99,-0.08
-33.32,76.67,-38.58,-29.53,-60.53,-0.07
-33.45,76.75,-38.56,-29.55,-60.04,-0.08
-33.06,76.75,-38.45,-29.46,-60.46,-0.04
-32.64,76.66,-38.40,-29.38,-61.07,-0.01
-32.23,76.53,-38.38,-29.31,-61.75,0.02
-31.87,76.40,-38.39,-29.25,-62.40,0.04
-31.61,76.30,-38.40,-29.22,-62.91,0.06
-31.39,76.21,-38.42,-29.19,-63.35,0.08
-31.36,76.34,-38.30,-29.15,-63.11,0.09
-31.01,76.29,-38.22,-29.08,-63.58,0.12
-30.65,76.17,-38.19,-29.01,-64.17,0.16
-30.34,76.02,-38.19,-28.96,-64.79,0.19
-30.08,75.89,-38.20,-28.92,-65.33,0.21
-29.89,75.81,-38.21,-28.89,-65.72,0.23
-29.92,75.95,-38.12,-28.88,-65.42,0.23
-29.53,76.10,-37.96,-28.80,-65.81,0.27
-29.10,76.27,-37.83,-28.73,-66.34,0.31
-28.69,76.43,-37.71,-28.67,-66.90,0.34
-28.37,76.56,-37.63,-28.62,-67.38,0.37
-28.17,76.63,-37.58,-28.60,-67.66,0.39
-28.23,76.60,-37.56,-28.59,-67.46,0.39
-27.90,76.58,-37.47,-28.53,-67.78,0.43
-27.56,76.48,-37.44,-28.48,-68.25,0.46
-27.25,76.35,-37.44,-28.44,-68.77,0.49
-26.99,76.22,-37.46,-28.41,-69.26,0.51
-26.80,76.14,-37.48,-28.39,-69.61,0.53
-26.97,76.23,-37.45,-28.40,-69.26,0.52
